30,100,105.96810309372572,110.58697568963346,5.9681030937257164e-07,0.0088313273795865843
30,100,103.92694481256378,106.80816223705757,3.926944812563775e-07,0.0076919788835946457
30,100,103.15008606376334,115.01133644035774,3.1500860637633392e-07,0.0071523111317244696
10,100,94.95498789014303,107.62690515178234,5.0450121098569695e-07,0.0083549629873892819
10,100,96.264984995963374,104.10001259604485,3.7350150040366259e-07,0.0075658282064116292
10,100,96.93521607335984,104.76130495024563,3.0647839266401604e-07,0.0070878081582583449
10,100,97.590214626270011,103.92681697946846,2.4097853737299886e-07,0.0065471585795225428
10,100,97.194168989626647,104.44640382919764,2.8058310103733532e-07,0.0068843081011769787
10,100,96.950448597846119,105.04471595918882,3.0495514021538809e-07,0.0070761636159006732
30,75,85.053846974059013,97.59730444640384,1.0053846974059012e-06,0.010489858968409442
30,75,84.048500357964315,97.046227484569854,9.0485003579643144e-07,0.010131419092966724
30,75,81.519901293241318,83.143342990301051,6.5199012932413182e-07,0.0090928397422865275
30,50,62.067967524257789,89.819246756518453,1.2067967524257788e-06,0.011141387101492296
30,50,61.900409754908679,87.914094974178113,1.1900409754908678e-06,0.011090099229305834
30,50,59.234717969809132,100.95100138556494,9.2347179698091318e-07,0.010199756409226126
30,50,53.202638273241021,89.110719234160484,3.2026382732410212e-07,0.0071914688477356398
30,40,48.465323158006974,88.150270814964102,8.4653231580069736e-07,0.0099111116545106612
30,40,46.058584289174242,85.945962967628176,6.058584289174241e-07,0.0088752885368061588
30,30,42.326615790034879,84.749338707645805,1.2326615790034878e-06,0.011219628414839908
30,30,39.935109445688433,84.560398035017016,9.9351094456884318e-07,0.010448813471472574
30,30,36.629651632164993,86.213628920518957,6.6296516321649928e-07,0.0091430676615389134
30,30,38.579414766409236,84.119536465549828,8.5794147664092365e-07,0.0099549946079029467
30,30,35.837560358878271,82.608011084519461,5.8375603588782711e-07,0.0087671080038007193
30,30,32.928148181998196,83.836125456606624,2.9281481819981962e-07,0.0069819334801016165
30,30,33.171868573778731,85.552336566318175,3.1718685737787307e-07,0.007168594434540378
10,50,30.079666103063257,81.033505479279512,1.9920333896936743e-06,0.013145220713954424
10,50,29.973038431659276,81.600327497165893,2.0026961568340724e-06,0.013168398822540088
10,50,29.744550564365028,75.428265524625274,2.0255449435634971e-06,0.013217789209750192
10,50,31.724778747581833,76.042322710668856,1.8275221252418167e-06,0.012776581581158469
10,50,31.983731663848648,75.129109459629674,1.8016268336151351e-06,0.012716552768316314
10,50,32.151289433197761,74.011210479909309,1.7848710566802239e-06,0.012677401928145446
10,50,32.029429237307497,79.364529537725161,1.7970570762692502e-06,0.012705899545101498
10,50,32.044661761793776,74.688247890162501,1.7955338238206222e-06,0.012702344437634025
10,50,32.257917104601745,74.845698450686484,1.7742082895398255e-06,0.01265235938390091
10,50,31.953266614876082,66.563798967124328,1.8046733385123917e-06,0.012723644862929113
10,50,33.720239455284919,69.838770626023432,1.6279760544715082e-06,0.012298264923480942
10,50,33.796402077716337,69.382164000503849,1.6203597922283662e-06,0.012279248293690316
10,50,35.213026854940665,64.579921904521981,1.4786973145059333e-06,0.011914070448273736
10,50,34.436168106140229,61.35218541378007,1.556383189385977e-06,0.012117093395419247
10,50,35.928955505795969,60.78536339589369,1.407104449420403e-06,0.01172054187865516
10,50,35.334887050830929,61.99773271192845,1.466511294916907e-06,0.01188157971340097
10,50,35.746165211960573,61.430910694042069,1.4253834788039426e-06,0.01177056927900076
10,50,35.944188030282255,61.383675525884868,1.4055811969717743e-06,0.011716353318628685
10,50,35.578607442611464,61.226224965360878,1.4421392557388536e-06,0.011816051511048909
10,50,35.670002589529162,59.588739135911325,1.4329997410470837e-06,0.011791287182090269
10,50,35.60907249158403,58.675525884872151,1.439092750841597e-06,0.011807808448531779
10,50,35.471979771207479,64.532686736364781,1.452802022879252e-06,0.011844810685962236
10,50,35.273956952885797,62.973926187177227,1.4726043047114203e-06,0.011897847598407918
10,50,36.142210848603938,59.856405088802113,1.3857789151396061e-06,0.01166162315854213
10,50,45.083702722052124,57.258470840156193,4.9162972779478767e-07,0.0082840094345707303
10,50,37.83302106658136,56.628668598060209,1.216697893341864e-06,0.011171469637629735
10,50,37.939648737985344,53.511147499685094,1.2060351262014656e-06,0.011139066220869197
10,50,37.634998248259684,53.511147499685094,1.2365001751740314e-06,0.011231146186534414
10,50,37.650230772745964,57.620607129361382,1.2349769227254036e-06,0.011226578513198747
10,50,37.299882709561452,53.778813452575889,1.2700117290438547e-06,0.011330695056311046
10,50,37.5283705768557,60.753873283788892,1.24716294231443e-06,0.011263014813573004
10,50,37.101859891239769,54.786497039929458,1.289814010876023e-06,0.011388694409687502
10,50,37.178022513671188,60.486207330898097,1.2821977486328813e-06,0.011366458046438549
10,50,37.254185136102606,54.550321199143468,1.2745814863897394e-06,0.011344133009792163
10,50,41.321269173940195,49.511903262375611,8.6787308260598046e-07,0.0099928772389019527
10,50,39.341040990723393,48.598690011336437,1.0658959009276607e-06,0.010694140396646927
10,50,38.7012749622995,49.385942813956419,1.12987250377005e-06,0.010901837773973109
10,50,38.762205060244632,48.913591132384433,1.1237794939755367e-06,0.010882401978835169
10,50,38.914530305107462,45.260738128227736,1.1085469694892537e-06,0.010833501621942434
10,50,38.746972535758346,49.653608766847206,1.1253027464241654e-06,0.010887267533808413
10,50,38.320461850142422,47.953142713188058,1.1679538149857577e-06,0.011021747843118958
10,50,38.99069292753888,46.86673384557249,1.1009307072461118e-06,0.01080888248384344
10,50,39.051623025484012,44.552210605869753,1.0948376974515987e-06,0.010789104885138852
10,50,39.904644396715867,48.142083385816854,1.0095355603284134e-06,0.010504131138205133
10,50,39.00592545202516,46.614812948734098,1.099407454797484e-06,0.010803944973233446
10,50,38.86883273164861,44.552210605869753,1.113116726835139e-06,0.010848218749225716
10,50,39.219180794833122,47.118654742410882,1.0780819205166877e-06,0.010734333443753869
10,50,39.432436137641091,44.583700717974551,1.0567563862358908e-06,0.010663793111952341
10,50,39.493366235586223,46.205441491371708,1.0506633764413777e-06,0.010643463766874927
10,50,39.569528858017634,44.678171054288953,1.0430471141982367e-06,0.01061794070011525
30,20,33.461286539018111,42.946214888524999,1.346128653901811e-06,0.011550441043693439
30,20,33.369891392100406,42.552588487215012,1.3369891392100406e-06,0.011524502864475332
30,20,31.892336516930946,43.213880841415794,1.1892336516930946e-06,0.011087615902155411
30,20,27.825252479093358,42.694293991686607,7.8252524790933574e-07,0.0096572718842105471
30,20,27.29211412207345,42.473863206953013,7.2921141220734492e-07,0.0094349942697230533
30,20,27.185486450669465,43.229625897468196,7.1854864506694646e-07,0.0093892421058131819
30,20,26.271534981492479,38.93122559516312,6.2715349814924793e-07,0.0089770443378382539
30,20,25.266188365397795,27.579040181383043,5.2661883653977947e-07,0.008474104366774789
30,20,24.138981553412844,43.497291850358984,4.1389815534128434e-07,0.0078266308781287808
30,20,22.570031531325682,43.339841289834993,2.5700315313256821e-07,0.0066877447491077305
10,30,21.656080062148696,42.536843431162616,8.3439199378513038e-07,0.009863979075726793
30,30,34.695121022407044,36.742662803879583,4.6951210224070435e-07,0.0081591222647935929
10,30,20.467943152218613,38.569089305957931,9.5320568477813869e-07,0.010306983619473959
10,30,21.823637831497813,27.453079732963847,8.1763621685021874e-07,0.0097981670526783131
10,30,21.77794025803896,29.893563421085776,8.2220597419610391e-07,0.0098162047222949151
10,30,22.25014851711374,33.31024058445648,7.7498514828862596e-07,0.0096264645386775205
10,30,22.95084464348276,39.151656379896714,7.0491553565172392e-07,0.0093300771966142761
10,30,23.103169888345594,41.796825796699835,6.8968301116544061e-07,0.0092630571670877983
10,30,23.438285427043819,33.089809799722886,6.5617145729561807e-07,0.0091120421623261533
10,30,23.605843196392936,33.955787882604859,6.3941568036070643e-07,0.0090345907193058028
10,30,24.382701945193375,30.995717344753746,5.6172980548066247e-07,0.0086565345059350964
10,30,24.306539322761957,30.712306335810553,5.6934606772380429e-07,0.0086950921183644014
10,30,24.352236896220809,28.696939161103412,5.6477631037791912e-07,0.0086719993316083134
